problem_id            		greedy	greedy-time	dynamic	dynamic-time	bb	bb-time	bf	bf-time
problem_10_1000_4_5_5.txt	3431	3	4304	1128	3431	23	4331	5167
problem_50_50_1_1_5.txt	525	22	526	235	525	85	525	1e+07
problem_50_50_1_2_5.txt	763	23	780	552	763	72	637	1e+07
problem_50_50_1_3_5.txt	977	25	1019	763	977	104	674	1e+07
problem_50_50_1_4_5.txt	1257	26	1253	1037	1257	111	661	1e+07
problem_50_50_1_5_5.txt	1131	24	1181	1516	1131	131	629	1e+07
problem_50_50_2_1_5.txt	181	20	236	244	181	44	215	1e+07
problem_50_50_2_2_5.txt	412	21	463	556	412	64	437	1e+07
problem_50_50_2_3_5.txt	593	22	597	759	593	91	366	1e+07
problem_50_50_2_4_5.txt	770	22	792	1044	770	106	356	1e+07
problem_50_50_2_5_5.txt	1048	20	1080	1565	1048	123	532	1e+07
problem_50_50_3_1_5.txt	367	19	402	276	367	59	389	1e+07
problem_50_50_3_2_5.txt	625	20	682	573	625	74	419	1e+07
problem_50_50_3_3_5.txt	842	20	887	765	842	99	454	1e+07
problem_50_50_3_4_5.txt	1197	20	1230	1213	1197	113	442	1e+07
problem_50_50_3_5_5.txt	1583	18	1633	1728	1583	128	528	1e+07
problem_50_50_4_1_5.txt	206	17	212	272	206	50	212	1e+07
problem_50_50_4_2_5.txt	397	18	402	562	397	59	402	1e+07
problem_50_50_4_3_5.txt	536	19	537	744	536	93	394	1e+07
problem_50_50_4_4_5.txt	796	19	840	1178	796	109	381	1e+07
problem_50_50_4_5_5.txt	1182	19	1203	1697	1182	128	496	9.99999e+06
problem_50_100_1_1_5.txt	1493	27	1435	472	1493	72	1216	9.99999e+06
problem_50_100_1_2_5.txt	1527	22	1567	1118	1527	79	1260	1e+07
problem_50_100_1_3_5.txt	2037	24	2019	1475	2037	96	1227	9.99999e+06
problem_50_100_1_4_5.txt	2307	23	2380	2251	2307	115	1274	1e+07
problem_50_100_1_5_5.txt	2281	22	2509	3173	2281	127	1254	9.99999e+06
problem_50_100_2_1_5.txt	395	20	470	491	395	44	453	1e+07
problem_50_100_2_2_5.txt	809	20	940	1127	809	61	809	1e+07
problem_50_100_2_3_5.txt	1122	20	1187	1505	1122	73	847	1e+07
problem_50_100_2_4_5.txt	1710	21	1725	2297	1710	104	913	1e+07
problem_50_100_2_5_5.txt	2334	20	2346	3226	2334	109	1167	1e+07
problem_50_100_3_1_5.txt	512	18	600	556	512	46	560	1e+07
problem_50_100_3_2_5.txt	1009	19	1146	1235	1009	67	1028	9.99999e+06
problem_50_100_3_3_5.txt	1388	18	1452	1590	1388	87	753	9.99998e+06
problem_50_100_3_4_5.txt	2177	18	2220	2678	2177	108	1145	1e+07
problem_50_100_3_5_5.txt	2772	18	2851	3591	2772	116	1279	1e+07
problem_50_100_4_1_5.txt	356	17	420	544	356	39	420	9.99998e+06
problem_50_100_4_2_5.txt	854	17	886	1198	854	55	886	9.99999e+06
problem_50_100_4_3_5.txt	1104	18	1112	1533	1104	81	744	9.99998e+06
problem_50_100_4_4_5.txt	1824	17	1840	2643	1824	98	1031	9.99998e+06
problem_50_100_4_5_5.txt	2382	18	2411	3490	2382	123	1146	1e+07
problem_50_500_1_1_5.txt	5123	23	5595	2907	5123	59	5572	9.99999e+06
problem_50_500_1_2_5.txt	7173	22	7338	6350	7173	80	5404	1e+07
problem_50_500_1_3_5.txt	7920	22	8669	8928	7920	89	5464	9.99999e+06
problem_50_500_1_4_5.txt	9595	22	10134	11576	9595	112	6131	9.99999e+06
problem_50_500_1_5_5.txt	11506	24	11699	12863	11506	134	6089	1e+07
problem_50_500_2_1_5.txt	2109	21	2614	2915	2109	51	2582	9.99998e+06
problem_50_500_2_2_5.txt	4713	21	5311	6371	4713	61	5205	9.99999e+06
problem_50_500_2_3_5.txt	6674	21	6880	8969	6674	80	4778	9.99998e+06
problem_50_500_2_4_5.txt	8611	20	8728	11637	8611	104	4786	1e+07
problem_50_500_2_5_5.txt	9746	22	9846	12909	9746	125	4632	1e+07
problem_50_500_3_1_5.txt	2291	19	2415	2966	2291	50	2335	9.99999e+06
problem_50_500_3_2_5.txt	4347	18	4622	6057	4347	67	3758	1e+07
problem_50_500_3_3_5.txt	5985	18	6252	8520	5985	72	4319	9.99998e+06
problem_50_500_3_4_5.txt	8527	18	9040	12458	8527	93	5604	1e+07
problem_50_500_3_5_5.txt	10321	18	10435	14938	10321	120	4379	9.99998e+06
problem_50_500_4_1_5.txt	2231	17	2237	2865	2231	35	2237	9.99998e+06
problem_50_500_4_2_5.txt	4147	18	4352	5889	4147	56	4348	1e+07
problem_50_500_4_3_5.txt	5846	18	5912	8131	5846	70	4230	9.99999e+06
problem_50_500_4_4_5.txt	8217	17	8640	12099	8217	92	5424	9.99997e+06
problem_50_500_4_5_5.txt	9921	18	9995	14450	9921	118	4446	1e+07
problem_50_1000_1_1_5.txt	9506	21	9677	6345	9506	52	9645	1e+07
problem_50_1000_1_2_5.txt	15364	23	15415	11758	15364	76	12312	9.99998e+06
problem_50_1000_1_3_5.txt	17883	22	19203	18902	17883	89	12357	1e+07
problem_50_1000_1_4_5.txt	19463	23	21185	23626	19463	116	10437	9.99998e+06
problem_50_1000_1_5_5.txt	22438	26	23652	26850	22438	132	13275	1e+07
problem_50_1000_2_1_5.txt	5355	21	5725	6442	5355	47	5669	9.99996e+06
problem_50_1000_2_2_5.txt	9226	21	9886	11686	9226	61	9611	1e+07
problem_50_1000_2_3_5.txt	14474	20	14609	18927	14474	73	10842	1e+07
problem_50_1000_2_4_5.txt	16548	20	17577	23673	16548	113	9498	9.99996e+06
problem_50_1000_2_5_5.txt	19620	20	19821	27044	19620	122	9674	9.99996e+06
problem_50_1000_3_1_5.txt	3813	17	4770	6065	3813	31	4667	1e+07
problem_50_1000_3_2_5.txt	8653	19	9602	13127	8653	59	9519	9.99998e+06
problem_50_1000_3_3_5.txt	13250	18	13492	18859	13250	74	8910	1e+07
problem_50_1000_3_4_5.txt	17643	18	17706	25104	17643	101	11511	9.99996e+06
problem_50_1000_3_5_5.txt	20472	18	21268	30061	20472	121	8980	9.99998e+06
problem_50_1000_4_1_5.txt	3763	17	4570	5841	3763	34	4570	9.99995e+06
problem_50_1000_4_2_5.txt	9002	18	9352	12831	9002	51	9351	1e+07
problem_50_1000_4_3_5.txt	13010	18	13162	18267	13010	78	8730	9.99995e+06
problem_50_1000_4_4_5.txt	17303	18	17306	24327	17303	102	11331	9.99995e+06
problem_50_1000_4_5_5.txt	20082	18	20828	29470	20082	117	9446	9.99999e+06
problem_100_50_1_1_5.txt	1069	68	1112	1146	1069	119	485	9.99996e+06
problem_100_50_1_2_5.txt	1587	68	1559	2314	1587	157	604	9.99998e+06
problem_100_50_1_3_5.txt	1968	68	2060	3456	1968	212	577	9.99995e+06
problem_100_50_1_4_5.txt	2301	70	2400	4515	2301	280	575	9.99995e+06
problem_100_50_1_5_5.txt	2187	67	2319	6255	2187	355	563	9.99996e+06
problem_100_50_2_1_5.txt	438	60	501	1111	438	82	355	9.99999e+06
problem_100_50_2_2_5.txt	870	60	903	2270	870	114	389	9.99997e+06
problem_100_50_2_3_5.txt	1337	61	1351	3455	1337	184	326	9.99999e+06
problem_100_50_2_4_5.txt	1693	63	1718	4517	1693	252	276	9.99996e+06
problem_100_50_2_5_5.txt	2232	63	2266	6259	2232	309	387	9.99999e+06
problem_100_50_3_1_5.txt	688	59	807	1138	688	95	257	9.99994e+06
problem_100_50_3_2_5.txt	1276	59	1401	2374	1276	143	237	9.99995e+06
problem_100_50_3_3_5.txt	1818	60	1922	3528	1818	208	256	9.99996e+06
problem_100_50_3_4_5.txt	2385	60	2487	4926	2385	253	257	9.99998e+06
problem_100_50_3_5_5.txt	2919	61	2968	5990	2919	319	253	9.99994e+06
problem_100_50_4_1_5.txt	406	56	407	1089	406	65	407	1e+07
problem_100_50_4_2_5.txt	800	56	831	2289	800	103	401	9.99997e+06
problem_100_50_4_3_5.txt	1195	57	1202	3470	1195	191	373	9.99998e+06
problem_100_50_4_4_5.txt	1682	57	1687	4767	1682	230	364	9.99998e+06
problem_100_50_4_5_5.txt	2065	58	2068	5871	2065	279	474	9.99997e+06
problem_100_100_1_1_5.txt	2630	73	2637	2155	2630	134	1223	9.99998e+06
problem_100_100_1_2_5.txt	3231	70	3337	4389	3231	174	1102	1e+07
problem_100_100_1_3_5.txt	3944	69	4077	6348	3944	219	1135	1e+07
problem_100_100_1_4_5.txt	4515	69	4751	9623	4515	280	1124	9.99999e+06
problem_100_100_1_5_5.txt	4724	67	4903	12179	4724	316	1187	9.99996e+06
problem_100_100_2_1_5.txt	876	60	1003	2188	876	71	701	9.99996e+06
problem_100_100_2_2_5.txt	1725	60	1806	4394	1725	105	751	9.99997e+06
problem_100_100_2_3_5.txt	2384	63	2466	6373	2384	171	796	9.99991e+06
problem_100_100_2_4_5.txt	3463	62	3561	9633	3463	249	822	9.99989e+06
problem_100_100_2_5_5.txt	4330	62	4404	12281	4330	295	1040	1e+07
problem_100_100_3_1_5.txt	1073	59	1212	2301	1073	89	671	9.99988e+06
problem_100_100_3_2_5.txt	1943	59	2201	4701	1943	120	674	9.99995e+06
problem_100_100_3_3_5.txt	2911	59	3052	6889	2911	199	466	9.99999e+06
problem_100_100_3_4_5.txt	4049	58	4210	9880	4049	236	739	9.99991e+06
problem_100_100_3_5_5.txt	5244	59	5333	12835	5244	309	682	9.99996e+06
problem_100_100_4_1_5.txt	806	56	832	2228	806	64	831	9.99994e+06
problem_100_100_4_2_5.txt	1606	56	1631	4500	1606	93	947	9.99994e+06
problem_100_100_4_3_5.txt	2298	57	2352	6767	2298	180	723	9.99989e+06
problem_100_100_4_4_5.txt	3390	56	3420	9647	3390	224	998	9.99992e+06
problem_100_100_4_5_5.txt	4442	58	4443	12625	4442	310	1124	9.99994e+06
problem_100_500_1_1_5.txt	10412	65	10825	12208	10412	102	5848	9.99994e+06
problem_100_500_1_2_5.txt	13574	66	14746	25106	13574	161	4525	9.99991e+06
problem_100_500_1_3_5.txt	18001	65	19403	38534	18001	199	5435	9.99996e+06
problem_100_500_1_4_5.txt	20354	66	22732	48878	20354	260	5497	9.99993e+06
problem_100_500_1_5_5.txt	25644	70	25980	58447	25644	340	5578	1e+07
problem_100_500_2_1_5.txt	5011	60	5374	12362	5011	74	4566	1e+07
problem_100_500_2_2_5.txt	9558	61	10050	25245	9558	115	4955	9.99988e+06
problem_100_500_2_3_5.txt	14240	62	14468	38653	14240	170	3866	9.99995e+06
problem_100_500_2_4_5.txt	18120	62	18443	48778	18120	211	4474	9.99989e+06
problem_100_500_2_5_5.txt	21279	62	21794	58691	21279	330	3992	9.99989e+06
problem_100_500_3_1_5.txt	4518	56	4952	12770	4518	61	4732	9.99989e+06
problem_100_500_3_2_5.txt	8998	57	9191	24653	8998	119	3287	9.99997e+06
